video_name,scene_number,resolution,square_size,percentage_to_remove,alpha,neighbor_length,ref_stride,subvideo_length,bitrate,server_runtime,client_runtime,mse_ori_mean,psnr_ori_mean,ssim_ori_mean,vmaf_ori_mean,mse_inp_mean,psnr_inp_mean,ssim_inp_mean,vmaf_inp_mean
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.25,0.5,2,10,48,422000,1,49,8.43840909090909,39.298579545454544,0.9692102272727272,69.98755021590908,63.075511363636366,30.75784090909091,0.9544772727272727,63.33858589204545
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.25,0.5,10,2,12,422000,1,46,8.43840909090909,39.298579545454544,0.9692102272727272,69.98755021590908,49.67482954545455,31.58,0.9557272727272725,63.253961323863635
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.25,0.5,10,2,48,422000,1,56,8.43840909090909,39.298579545454544,0.9692102272727272,69.98755021590908,58.84789772727272,31.17096590909091,0.9550511363636361,63.563559897727266
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.25,0.5,10,10,12,422000,2,44,8.43840909090909,39.298579545454544,0.9692102272727272,69.98755021590908,41.79727272727273,32.13278409090909,0.9562840909090908,63.261342528409095
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.25,0.5,10,10,48,422000,2,45,8.43840909090909,39.298579545454544,0.9692102272727272,69.98755021590908,62.780113636363645,30.896818181818183,0.9548011363636363,63.40094906818182
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.25,1.0,2,2,12,422000,5,71,8.609261363636364,39.205738636363634,0.9683238636363637,69.35829508522728,55.534772727272724,31.06005681818182,0.9547386363636363,63.29636308522727
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.25,1.0,2,2,48,422000,1,107,8.609261363636364,39.205738636363634,0.9683238636363637,69.35829508522728,61.25994318181818,30.619204545454544,0.9535625,63.45243843181818
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.25,1.0,2,10,12,422000,1,50,8.609261363636364,39.205738636363634,0.9683238636363637,69.35829508522728,44.45869318181818,31.78931818181818,0.9557386363636362,63.32128557386363
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.25,1.0,2,10,48,422000,1,52,8.609261363636364,39.205738636363634,0.9683238636363637,69.35829508522728,66.59170454545455,30.19397727272727,0.9532215909090909,63.31241003409091
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.25,1.0,10,2,12,422000,2,44,8.609261363636364,39.205738636363634,0.9683238636363637,69.35829508522728,53.00363636363636,31.12784090909091,0.9555227272727272,63.457959380681814
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.25,1.0,10,2,48,422000,1,53,8.609261363636364,39.205738636363634,0.9683238636363637,69.35829508522728,62.22039772727273,30.53778409090909,0.953846590909091,63.516354613636366
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.25,1.0,10,10,12,422000,1,45,8.609261363636364,39.205738636363634,0.9683238636363637,69.35829508522728,42.33948863636363,32.01784090909091,0.9563068181818182,63.46652372727272
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.25,1.0,10,10,48,422000,2,43,8.609261363636364,39.205738636363634,0.9683238636363637,69.35829508522728,65.7909659090909,30.23806818181818,0.9538068181818182,63.436290869318185
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.5,0.0,2,2,12,283000,5,75,10.079488636363637,38.58403409090909,0.9624886363636361,64.70163001704546,60.49181818181819,30.516704545454548,0.9284602272727273,38.25603447727273
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.5,0.0,2,2,48,283000,1,111,10.079488636363637,38.58403409090909,0.9624886363636361,64.70163001704546,44.01045454545454,31.959147727272725,0.9324943181818184,40.65432231818182
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.5,0.0,2,10,12,283000,1,50,10.079488636363637,38.58403409090909,0.9624886363636361,64.70163001704546,83.91914772727273,29.077670454545455,0.9239318181818184,34.53113811931818
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.5,0.0,2,10,48,283000,1,54,10.079488636363637,38.58403409090909,0.9624886363636361,64.70163001704546,54.07625,31.005681818181817,0.9299602272727273,38.535514
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.5,0.0,10,2,12,283000,1,47,10.079488636363637,38.58403409090909,0.9624886363636361,64.70163001704546,56.19352272727272,30.835056818181815,0.9295170454545456,38.43450020454546
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.5,0.0,10,2,48,283000,1,57,10.079488636363637,38.58403409090909,0.9624886363636361,64.70163001704546,42.974602272727275,32.06971590909091,0.9329375,40.78308813068182
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.5,0.0,10,10,12,283000,1,46,10.079488636363637,38.58403409090909,0.9624886363636361,64.70163001704546,60.39386363636363,30.532897727272726,0.9289488636363636,37.85922809090909
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.5,0.0,10,10,48,283000,2,47,10.079488636363637,38.58403409090909,0.9624886363636361,64.70163001704546,48.67352272727272,31.48960227272727,0.9314772727272728,39.53764372727273
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.5,0.5,2,2,12,283000,5,72,9.854659090909092,38.70335227272727,0.9636022727272727,65.58860635795455,126.57261363636363,27.47056818181818,0.9264318181818183,49.57786701136363
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.5,0.5,2,2,48,283000,2,103,9.854659090909092,38.70335227272727,0.9636022727272727,65.58860635795455,115.6531818181818,27.998125,0.9271988636363637,50.08327578409091
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.5,0.5,2,10,12,283000,2,48,9.854659090909092,38.70335227272727,0.9636022727272727,65.58860635795455,104.25926136363636,28.169375,0.9283295454545454,49.153164971590904
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.5,0.5,2,10,48,283000,1,53,9.854659090909092,38.70335227272727,0.9636022727272727,65.58860635795455,122.07102272727273,27.646875,0.9264545454545455,49.69504117613636
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.5,0.5,10,2,12,283000,1,45,9.854659090909092,38.70335227272727,0.9636022727272727,65.58860635795455,114.17028409090909,27.886136363636364,0.9276306818181819,49.705522954545465
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.5,0.5,10,2,48,283000,1,56,9.854659090909092,38.70335227272727,0.9636022727272727,65.58860635795455,114.43943181818182,28.00857954545455,0.9277159090909092,50.28612896590909
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.5,0.5,10,10,12,283000,2,46,9.854659090909092,38.70335227272727,0.9636022727272727,65.58860635795455,98.02954545454544,28.486534090909092,0.9293068181818183,49.677280090909086
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.5,0.5,10,10,48,283000,1,47,9.854659090909092,38.70335227272727,0.9636022727272727,65.58860635795455,116.22857954545454,27.847727272727273,0.9276079545454546,49.972961017045456
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.5,1.0,2,2,12,283000,4,71,9.822727272727274,38.71011363636364,0.9637727272727271,65.6161179090909,181.54982954545454,26.42267045454545,0.9249034090909092,50.47591820454545
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.5,1.0,2,2,48,283000,1,111,9.822727272727274,38.71011363636364,0.9637727272727271,65.6161179090909,292.7902272727273,24.833409090909093,0.919909090909091,51.15613726136364
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.5,1.0,2,10,12,283000,1,49,9.822727272727274,38.71011363636364,0.9637727272727271,65.6161179090909,116.43960227272727,27.754375000000003,0.9288068181818182,50.28912960227273
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.5,1.0,2,10,48,283000,1,54,9.822727272727274,38.71011363636364,0.9637727272727271,65.6161179090909,295.1051136363636,24.65897727272727,0.9192443181818181,50.85682189204545
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.5,1.0,10,2,12,283000,1,45,9.822727272727274,38.71011363636364,0.9637727272727271,65.6161179090909,171.90579545454545,26.738920454545454,0.9262159090909091,50.79076878977273
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.5,1.0,10,2,48,283000,1,55,9.822727272727274,38.71011363636364,0.9637727272727271,65.6161179090909,298.69715909090905,24.806306818181817,0.9201818181818182,51.34758251704545
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.5,1.0,10,10,12,283000,1,46,9.822727272727274,38.71011363636364,0.9637727272727271,65.6161179090909,126.03426136363636,27.808124999999997,0.929221590909091,50.77545053977272
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.5,1.0,10,10,48,283000,1,51,9.822727272727274,38.71011363636364,0.9637727272727271,65.6161179090909,291.5234090909091,24.835340909090913,0.9199147727272727,51.14333200568182
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.75,0.0,2,2,12,143000,4,74,14.401363636363635,37.106874999999995,0.9488806818181817,52.42869178977273,279.28085227272726,24.17465909090909,0.8764488636363637,16.380062369318182
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.75,0.0,2,2,48,143000,1,111,14.401363636363635,37.106874999999995,0.9488806818181817,52.42869178977273,180.10306818181817,26.003352272727273,0.8852670454545456,19.032688363636364
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.75,0.0,2,10,12,143000,1,49,14.401363636363635,37.106874999999995,0.9488806818181817,52.42869178977273,345.90267045454544,23.131875,0.8705170454545453,13.216506107954546
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.75,0.0,2,10,48,143000,1,53,14.401363636363635,37.106874999999995,0.9488806818181817,52.42869178977273,223.59857954545458,25.088977272727274,0.880346590909091,16.28399897727273
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.75,0.0,10,2,12,143000,1,47,14.401363636363635,37.106874999999995,0.9488806818181817,52.42869178977273,248.80113636363637,24.63869318181818,0.8815511363636365,16.326557147727275
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.75,0.0,10,2,48,143000,1,57,14.401363636363635,37.106874999999995,0.9488806818181817,52.42869178977273,168.7569318181818,26.27409090909091,0.888034090909091,19.14237368181818
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.75,0.0,10,10,12,143000,1,46,14.401363636363635,37.106874999999995,0.9488806818181817,52.42869178977273,256.16903409090907,24.521931818181816,0.8820738636363636,15.884800136363635
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.75,0.0,10,10,48,143000,1,47,14.401363636363635,37.106874999999995,0.9488806818181817,52.42869178977273,203.6170454545455,25.489943181818184,0.885625,17.314180772727273
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.75,0.5,2,2,12,143000,4,73,13.82727272727273,37.33170454545455,0.9510965909090909,54.113487215909096,311.91954545454547,23.425340909090913,0.8761818181818182,29.08659775
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.75,0.5,2,2,48,143000,2,113,13.82727272727273,37.33170454545455,0.9510965909090909,54.113487215909096,302.7902840909091,23.549375,0.87825,30.236666107954544
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.75,0.5,2,10,12,143000,1,50,13.82727272727273,37.33170454545455,0.9510965909090909,54.113487215909096,327.92460227272727,23.345738636363638,0.8749204545454546,27.460473886363637
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.75,0.5,2,10,48,143000,1,55,13.82727272727273,37.33170454545455,0.9510965909090909,54.113487215909096,305.1636931818182,23.52579545454545,0.8778579545454545,29.47469040909091
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.75,0.5,10,2,12,143000,2,49,13.82727272727273,37.33170454545455,0.9510965909090909,54.113487215909096,305.3903409090909,23.52056818181818,0.8781022727272727,28.880854392045457
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.75,0.5,10,2,48,143000,2,57,13.82727272727273,37.33170454545455,0.9510965909090909,54.113487215909096,295.0872159090909,23.683409090909095,0.8807954545454545,30.524958920454548
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.75,0.5,10,10,12,143000,1,47,13.82727272727273,37.33170454545455,0.9510965909090909,54.113487215909096,303.7167045454545,23.647840909090906,0.8801079545454545,28.567367250000004
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.75,0.5,10,10,48,143000,1,48,13.82727272727273,37.33170454545455,0.9510965909090909,54.113487215909096,299.87363636363636,23.61846590909091,0.8804488636363637,29.884714499999998
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.75,1.0,2,2,12,143000,4,73,14.157840909090908,37.18806818181818,0.9501761363636363,52.876240136363634,334.3265340909091,23.089488636363637,0.8717386363636362,30.077617795454547
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.75,1.0,2,2,48,143000,1,111,14.157840909090908,37.18806818181818,0.9501761363636363,52.876240136363634,340.7551136363636,22.961079545454545,0.8718806818181818,30.84035244886364
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.75,1.0,2,10,12,143000,1,47,14.157840909090908,37.18806818181818,0.9501761363636363,52.876240136363634,329.6545454545455,23.236306818181816,0.8747386363636364,28.89956340909091
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.75,1.0,2,10,48,143000,2,50,14.157840909090908,37.18806818181818,0.9501761363636363,52.876240136363634,330.38210227272725,23.12159090909091,0.8730227272727273,30.267491687499998
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.75,1.0,10,2,12,143000,2,47,14.157840909090908,37.18806818181818,0.9501761363636363,52.876240136363634,334.8644886363636,23.0725,0.8762840909090909,29.958054943181818
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.75,1.0,10,2,48,143000,1,57,14.157840909090908,37.18806818181818,0.9501761363636363,52.876240136363634,333.7429545454545,23.06039772727273,0.8740284090909092,31.065151022727274
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.75,1.0,10,10,12,143000,1,48,14.157840909090908,37.18806818181818,0.9501761363636363,52.876240136363634,328.38119318181816,23.253863636363636,0.8788522727272727,29.69554408522727
bbb_sunflower_2160p_60fps_normal,3,640x352,32,0.75,1.0,10,10,48,143000,1,48,14.157840909090908,37.18806818181818,0.9501761363636363,52.876240136363634,332.35164772727273,23.11369318181818,0.8752159090909092,30.575711153409088
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.25,0.0,2,2,12,431000,10,75,8.351590909090909,39.34488636363636,0.9691818181818181,70.1196017159091,24.055397727272727,34.68125,0.9550852272727272,58.02981656818181
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.25,0.0,2,2,48,431000,2,108,8.351590909090909,39.34488636363636,0.9691818181818181,70.1196017159091,22.434602272727275,35.00130681818182,0.95575,58.896386892045456
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.25,0.0,2,10,12,431000,1,48,8.351590909090909,39.34488636363636,0.9691818181818181,70.1196017159091,31.52238636363636,33.3921590909091,0.9527045454545454,55.371402869318175
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.25,0.0,2,10,48,431000,1,53,8.351590909090909,39.34488636363636,0.9691818181818181,70.1196017159091,23.072272727272725,34.806022727272726,0.9553977272727271,58.02047928977272
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.25,0.0,10,2,12,431000,1,47,8.351590909090909,39.34488636363636,0.9691818181818181,70.1196017159091,23.5125,34.74670454545455,0.9551477272727272,57.98007477272727
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.25,0.0,10,2,48,431000,2,55,8.351590909090909,39.34488636363636,0.9691818181818181,70.1196017159091,21.96352272727273,35.086875000000006,0.9557954545454546,58.95475457954546
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.25,0.0,10,10,12,431000,2,45,8.351590909090909,39.34488636363636,0.9691818181818181,70.1196017159091,24.140568181818182,34.62534090909091,0.9548749999999999,57.69121452272727
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.25,0.0,10,10,48,431000,1,49,8.351590909090909,39.34488636363636,0.9691818181818181,70.1196017159091,22.51318181818182,34.970625,0.955590909090909,58.448699761363635
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.25,0.5,2,2,12,431000,6,73,8.28096590909091,39.38460227272728,0.9694318181818182,70.52909895454546,49.48471590909091,31.326818181818183,0.9545397727272728,63.24785513636363
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.25,0.5,2,2,48,431000,1,109,8.28096590909091,39.38460227272728,0.9694318181818182,70.52909895454546,41.23079545454546,32.14068181818182,0.9558806818181819,63.74704523295454
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.25,0.5,2,10,12,431000,1,48,8.28096590909091,39.38460227272728,0.9694318181818182,70.52909895454546,50.638693181818184,31.21045454545454,0.9546136363636364,63.01822640909092
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.25,0.5,2,10,48,431000,2,52,8.28096590909091,39.38460227272728,0.9694318181818182,70.52909895454546,45.28977272727273,31.741477272727273,0.9553977272727271,63.556650323863636
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.25,0.5,10,2,12,431000,1,46,8.28096590909091,39.38460227272728,0.9694318181818182,70.52909895454546,45.68369318181818,31.710113636363634,0.9553522727272727,63.27336082954546
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.25,0.5,10,2,48,431000,1,57,8.28096590909091,39.38460227272728,0.9694318181818182,70.52909895454546,40.409943181818186,32.24090909090909,0.9562102272727273,63.79686136931818
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.25,0.5,10,10,12,431000,1,45,8.28096590909091,39.38460227272728,0.9694318181818182,70.52909895454546,45.26329545454546,31.721875,0.9553636363636364,63.210864625
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.25,0.5,10,10,48,431000,1,47,8.28096590909091,39.38460227272728,0.9694318181818182,70.52909895454546,42.86505681818181,32.01931818181818,0.9559659090909091,63.63870222727273
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.25,1.0,2,2,12,431000,5,73,8.364886363636364,39.33676136363636,0.9690397727272728,70.158342,54.00164772727273,31.059147727272727,0.9544374999999999,63.50875830681819
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.25,1.0,2,2,48,431000,2,101,8.364886363636364,39.33676136363636,0.9690397727272728,70.158342,49.29210227272727,31.454431818181817,0.9553238636363637,63.995847136363636
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.25,1.0,2,10,12,431000,2,49,8.364886363636364,39.33676136363636,0.9690397727272728,70.158342,51.60119318181818,31.142386363636362,0.9546761363636364,63.33131070454545
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.25,1.0,2,10,48,431000,2,56,8.364886363636364,39.33676136363636,0.9690397727272728,70.158342,52.33727272727273,31.24267045454545,0.9549715909090909,63.812933306818174
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.25,1.0,10,2,12,431000,1,49,8.364886363636364,39.33676136363636,0.9690397727272728,70.158342,49.532954545454544,31.45664772727273,0.9551306818181818,63.5500493125
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.25,1.0,10,2,48,431000,1,58,8.364886363636364,39.33676136363636,0.9690397727272728,70.158342,48.00130681818182,31.590795454545454,0.9557102272727271,64.05268073295454
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.25,1.0,10,10,12,431000,1,47,8.364886363636364,39.33676136363636,0.9690397727272728,70.158342,46.6625,31.627556818181816,0.9552556818181818,63.49383723295455
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.25,1.0,10,10,48,431000,1,49,8.364886363636364,39.33676136363636,0.9690397727272728,70.158342,50.206136363636354,31.471306818181823,0.955465909090909,63.88378483522728
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.5,0.0,2,2,12,289000,5,78,9.786079545454545,38.723693181818184,0.9633295454545454,65.5106041590909,58.436704545454546,30.920113636363638,0.9326363636363637,40.773751
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.5,0.0,2,2,48,289000,1,117,9.786079545454545,38.723693181818184,0.9633295454545454,65.5106041590909,49.06232954545455,31.79022727272727,0.9365170454545454,43.65064334659092
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.5,0.0,2,10,12,289000,1,52,9.786079545454545,38.723693181818184,0.9633295454545454,65.5106041590909,79.87653409090909,29.347102272727273,0.9268920454545454,35.80540170454545
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.5,0.0,2,10,48,289000,2,55,9.786079545454545,38.723693181818184,0.9633295454545454,65.5106041590909,51.705284090909096,31.350852272727273,0.9342613636363637,41.04753090340909
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.5,0.0,10,2,12,289000,2,51,9.786079545454545,38.723693181818184,0.9633295454545454,65.5106041590909,54.763920454545456,31.15534090909091,0.9333806818181819,40.64314286363636
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.5,0.0,10,2,48,289000,2,61,9.786079545454545,38.723693181818184,0.9633295454545454,65.5106041590909,47.21579545454545,31.90346590909091,0.9367272727272727,43.54845635795454
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.5,0.0,10,10,12,289000,2,50,9.786079545454545,38.723693181818184,0.9633295454545454,65.5106041590909,54.12204545454545,31.121931818181817,0.9329261363636363,40.03916402272728
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.5,0.0,10,10,48,289000,2,52,9.786079545454545,38.723693181818184,0.9633295454545454,65.5106041590909,49.989431818181814,31.555397727272727,0.9353465909090908,42.07065564772727
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.5,0.5,2,2,12,289000,4,78,9.931136363636364,38.64806818181818,0.9624829545454545,65.04516223863635,132.15170454545452,27.2475,0.9255681818181817,48.725527903409095
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.5,0.5,2,2,48,289000,2,114,9.931136363636364,38.64806818181818,0.9624829545454545,65.04516223863635,134.1059659090909,27.332897727272726,0.9269488636363636,49.62242466477273
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.5,0.5,2,10,12,289000,2,51,9.931136363636364,38.64806818181818,0.9624829545454545,65.04516223863635,104.20267045454544,28.06693181818182,0.9265738636363636,48.094337039772725
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.5,0.5,2,10,48,289000,1,56,9.931136363636364,38.64806818181818,0.9624829545454545,65.04516223863635,140.04511363636362,27.048295454545453,0.9257329545454543,49.25067296022726
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.5,0.5,10,2,12,289000,2,48,9.931136363636364,38.64806818181818,0.9624829545454545,65.04516223863635,115.40965909090909,27.80392045454545,0.9267329545454547,48.77439492045455
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.5,0.5,10,2,48,289000,1,60,9.931136363636364,38.64806818181818,0.9624829545454545,65.04516223863635,131.23392045454545,27.404659090909092,0.9275909090909092,49.757998806818186
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.5,0.5,10,10,12,289000,1,48,9.931136363636364,38.64806818181818,0.9624829545454545,65.04516223863635,95.88284090909092,28.44534090909091,0.9279943181818182,48.65645646022728
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.5,0.5,10,10,48,289000,1,50,9.931136363636364,38.64806818181818,0.9624829545454545,65.04516223863635,130.06642045454544,27.421875,0.9269431818181818,49.38987188636363
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.5,1.0,2,2,12,289000,4,75,9.811931818181817,38.722840909090905,0.963278409090909,65.44396196022727,132.48113636363635,27.173465909090908,0.9285965909090909,51.116943477272734
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.5,1.0,2,2,48,289000,1,119,9.811931818181817,38.722840909090905,0.963278409090909,65.44396196022727,151.18704545454545,26.776193181818186,0.9287272727272726,51.8395881875
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.5,1.0,2,10,12,289000,2,56,9.811931818181817,38.722840909090905,0.963278409090909,65.44396196022727,97.10085227272727,28.358806818181815,0.9302386363636365,50.51637394886364
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.5,1.0,2,10,48,289000,2,59,9.811931818181817,38.722840909090905,0.963278409090909,65.44396196022727,147.3109090909091,26.763295454545457,0.9281590909090909,51.607786034090914
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.5,1.0,10,2,12,289000,2,50,9.811931818181817,38.722840909090905,0.963278409090909,65.44396196022727,111.80789772727275,27.877556818181816,0.9299431818181817,51.214870948863634
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.5,1.0,10,2,48,289000,1,60,9.811931818181817,38.722840909090905,0.963278409090909,65.44396196022727,149.0260227272727,26.838863636363634,0.9293806818181818,52.05155805113637
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.5,1.0,10,10,12,289000,2,49,9.811931818181817,38.722840909090905,0.963278409090909,65.44396196022727,92.33545454545454,28.598352272727276,0.9314886363636364,51.10558370454546
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.5,1.0,10,10,48,289000,1,50,9.811931818181817,38.722840909090905,0.963278409090909,65.44396196022727,142.81511363636363,26.976761363636363,0.929090909090909,51.779242874999994
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.75,0.0,2,2,12,146000,3,77,13.747613636363637,37.31880681818182,0.9507386363636364,53.770930295454555,321.8011363636364,23.643011363636365,0.8781534090909091,18.161020846590908
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.75,0.0,2,2,48,146000,1,115,13.747613636363637,37.31880681818182,0.9507386363636364,53.770930295454555,214.2503977272727,25.539545454545454,0.8866420454545455,21.408402244318186
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.75,0.0,2,10,12,146000,1,52,13.747613636363637,37.31880681818182,0.9507386363636364,53.770930295454555,385.20590909090913,22.637897727272726,0.8672272727272727,14.549060806818181
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.75,0.0,2,10,48,146000,2,59,13.747613636363637,37.31880681818182,0.9507386363636364,53.770930295454555,245.34073863636365,24.695227272727276,0.8814602272727273,18.136406363636365
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.75,0.0,10,2,12,146000,1,50,13.747613636363637,37.31880681818182,0.9507386363636364,53.770930295454555,262.33568181818185,24.44664772727273,0.8797670454545454,17.669251477272727
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.75,0.0,10,2,48,146000,1,61,13.747613636363637,37.31880681818182,0.9507386363636364,53.770930295454555,197.72494318181816,25.95590909090909,0.8901818181818182,21.655549863636363
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.75,0.0,10,10,12,146000,2,51,13.747613636363637,37.31880681818182,0.9507386363636364,53.770930295454555,282.2171022727273,24.152727272727272,0.8800170454545454,17.219018022727273
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.75,0.0,10,10,48,146000,2,51,13.747613636363637,37.31880681818182,0.9507386363636364,53.770930295454555,217.2631818181818,25.29125,0.8867556818181819,19.41743094318182
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.75,0.5,2,2,12,146000,4,78,13.54528409090909,37.39528409090909,0.9512954545454545,54.532943227272725,415.5556818181818,22.376420454545453,0.8634545454545456,29.348251460227274
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.75,0.5,2,2,48,146000,1,117,13.54528409090909,37.39528409090909,0.9512954545454545,54.532943227272725,426.79789772727275,22.551250000000003,0.8650454545454545,30.834317204545457
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.75,0.5,2,10,12,146000,1,51,13.54528409090909,37.39528409090909,0.9512954545454545,54.532943227272725,384.59676136363635,22.617386363636367,0.8612159090909092,27.707316164772728
bbb_sunflower_2160p_60fps_normal,3,640x360,40,0.75,0.5,2,10,48,146000,1,60,13.54528409090909,37.39528409090909,0.9512954545454545,54.532943227272725,401.43727272727267,22.731875,0.8659147727272726,29.964753937500003
